,Path,CBO,CC,DIT,LCOM,LOC,NOC,RFC,WMC,class_frequency,will_change,number_of_changes,change_probability
11296,11296,0,8,0,0.67,7,0,0,2,1,0,0,0
11299,11299,0,8,0,0.67,11,0,0,2,1,0,0,0
11300,11300,0,10,0,0.67,16,0,0,2,1,0,0,0
11301,11301,0,8,0,0.67,9,0,0,2,1,0,0,0
11302,11302,0,8,0,0.67,7,0,0,2,1,0,0,0
11303,11303,0,16,0,0.67,39,0,0,2,1,0,0,0
11304,11304,0,8,0,0.67,7,0,0,2,1,0,0,0
11322,11322,0,80,0,0.76,283,189,0,44,1,1,0,0
11324,11324,0,26,0,0.67,50,0,0,2,1,0,0,0
11325,11325,0,10,0,0.67,12,0,0,2,1,0,0,0
11326,11326,0,12,0,0.67,15,0,0,2,1,0,0,0
11327,11327,0,12,0,0.67,23,0,0,2,1,0,0,0
11328,11328,0,14,0,0.67,18,0,0,2,1,0,0,0
11330,11330,0,14,0,0.67,28,0,0,2,1,0,0,0
11331,11331,0,8,0,0.67,9,0,0,2,1,0,0,0
11332,11332,0,10,0,0.67,18,0,0,2,1,0,0,0
11333,11333,0,10,0,0.67,14,0,0,2,1,0,0,0
11334,11334,0,20,0,0.67,31,0,0,2,1,0,0,0
11335,11335,0,8,0,0.67,7,0,0,2,1,0,0,0
11339,11339,0,8,0,0.67,9,0,0,2,1,0,0,0
11340,11340,0,12,0,0.67,19,0,0,2,1,0,0,0
11341,11341,0,8,0,0.67,11,0,0,2,1,0,0,0
11348,11348,0,10,0,0.67,22,0,0,2,1,0,0,0
11356,11356,0,8,0,0.67,7,0,0,2,1,0,0,0
11363,11363,0,10,0,0.67,18,0,0,2,1,0,0,0
11364,11364,0,10,0,0.67,16,0,0,2,1,0,0,0
11368,11368,0,10,0,0.67,16,0,0,2,1,0,0,0
11371,11371,0,14,0,0.67,24,0,0,2,1,0,0,0
11373,11373,0,32,0,0.67,71,0,0,2,1,0,0,0
11377,11377,0,7,0,0.33,8,0,0,0,1,0,0,0
11378,11378,0,15,0,0.67,28,0,0,1,1,0,0,0
11380,11380,0,3,0,0.33,4,0,0,0,1,0,0,0
11382,11382,0,15,2,0,15,0,0,0,1,0,0,0
11384,11384,0,5,3,0,5,0,0,0,1,0,0,0
11385,11385,0,11,3,0,14,0,0,2,1,0,0,0
11386,11386,0,4,2,0,4,0,0,0,1,0,0,0
11387,11387,0,7,3,0.71,9,0,0,0,1,0,0,0
11388,11388,0,7,3,0,7,0,0,0,1,0,0,0
11389,11389,0,6,2,0,6,0,0,0,1,0,0,0
11391,11391,0,42,2,0,55,0,0,0,1,0,0,0
11392,11392,0,31,2,0.89,39,0,0,0,1,0,0,0
11393,11393,0,22,2,0,31,0,0,0,1,0,0,0
11395,11395,0,129,2,0,163,0,0,8,1,1,0,0
11396,11396,0,14,0,0.67,16,0,0,1,1,0,0,0
11397,11397,0,13,2,0,14,0,0,0,1,0,0,0
11398,11398,0,51,2,0,51,0,0,0,1,0,0,0
11399,11399,0,17,0,0,22,0,0,1,1,0,0,0
11400,11400,0,3,3,0,3,0,0,0,1,0,0,0
11401,11401,0,5,3,0,5,0,0,0,1,0,0,0
11402,11402,0,20,2,0.33,23,0,0,0,1,0,0,0
11403,11403,0,17,0,0.67,25,0,0,1,1,0,0,0
11406,11406,0,1,0,0,2,0,0,0,1,0,0,0
11407,11407,0,1,0,0,2,0,0,0,1,0,0,0
11408,11408,0,1,0,0,3,0,0,0,1,0,0,0
11409,11409,0,3,0,0,20,0,0,0,1,0,0,0
11410,11410,0,4,0,0,20,0,0,0,1,0,0,0
11411,11411,0,16,0,0,52,0,0,0,1,0,0,0
11412,11412,0,1,0,0,2,0,0,0,1,0,0,0
11413,11413,0,1,0,0,4,0,0,0,1,0,0,0
11414,11414,0,2,0,0.25,6,0,0,1,1,0,0,0
11415,11415,0,19,0,0.7,46,0,0,4,1,0,0,0
11416,11416,0,3,0,0,6,0,0,0,1,0,0,0
11417,11417,0,3,0,0,7,0,0,0,1,0,0,0
11418,11418,0,1,0,0,1,0,0,0,1,0,0,0
11419,11419,0,6,0,0,7,0,0,1,1,0,0,0
11420,11420,0,2,0,0.25,6,0,0,1,1,0,0,0
11421,11421,0,32,0,0.6,76,0,0,4,1,0,0,0
11422,11422,0,3,0,0,6,0,0,0,1,0,0,0
11423,11423,0,3,0,0,7,0,0,0,1,0,0,0
11424,11424,0,6,0,0,7,0,0,1,1,0,0,0
11425,11425,0,1,0,0,2,0,0,0,1,0,0,0
11426,11426,0,1,0,0,4,0,0,0,1,0,0,0
11427,11427,0,1,0,0,3,0,0,0,1,0,0,0
11428,11428,0,1,0,0,5,0,0,0,1,0,0,0
11429,11429,0,16,0,0.67,40,0,0,2,1,0,0,0
11430,11430,0,5,0,0,11,0,0,1,1,0,0,0
11431,11431,0,1,2,0,1,0,0,0,1,0,0,0
11433,11433,0,33,0,0,55,0,0,4,1,0,0,0
11434,11434,0,11,0,0,23,0,0,4,1,0,0,0
11436,11436,0,11,0,0,11,0,0,2,1,0,0,0
11448,11448,0,1,2,0,1,0,0,0,1,0,0,0
11453,11453,0,23,0,0,62,0,0,16,1,0,0,0
11454,11454,0,10,0,0,28,0,0,4,1,0,0,0
11458,11458,0,1,2,0,1,0,0,0,1,0,0,0
11462,11462,0,7,0,0,8,0,0,0,1,0,0,0
11464,11464,0,13,0,0,13,0,0,0,1,0,0,0
11465,11465,0,33,0,0,33,0,0,0,1,0,0,0
11466,11466,0,7,0,0,8,0,0,0,1,0,0,0
11468,11468,0,15,0,0,15,0,0,0,1,0,0,0
11469,11469,0,4,0,0,8,0,0,0,1,0,0,0
11470,11470,0,13,0,0,23,0,0,2,1,0,0,0
11471,11471,0,7,0,1,12,0,0,2,1,0,0,0
11473,11473,0,31,0,0,31,0,0,0,1,0,0,0
11474,11474,0,7,0,0,8,0,0,0,1,0,0,0
11476,11476,0,11,0,0,11,0,0,0,1,0,0,0
11477,11477,0,4,0,0,8,0,0,0,1,0,0,0
11478,11478,0,11,0,0,16,0,0,1,1,0,0,0
11479,11479,0,7,0,1,12,0,0,2,1,0,0,0
11481,11481,0,3,0,0,3,0,0,0,1,0,0,0
11482,11482,0,11,0,0.33,12,0,0,0,1,0,0,0
11483,11483,0,5,0,0,5,0,0,0,1,0,0,0
11485,11485,0,31,0,0,31,0,0,0,1,0,0,0
11486,11486,0,40,0,0.76,82,0,0,8,1,0,0,0
11487,11487,0,9,0,0.6,11,0,0,0,1,0,0,0
11489,11489,0,13,0,0,20,0,0,1,1,0,0,0
11491,11491,0,1,0,0,1,0,0,1,1,0,0,0
11496,11496,0,3,0,0,0,0,0,1,1,0,0,0
11498,11498,0,2,0,0,12,0,0,1,1,0,0,0
11500,11500,0,0,0,0,0,0,0,0,1,0,0,0
11502,11502,0,80,0,0.8,184,0,0,19,1,0,0,0
11503,11503,0,28,0,0.56,58,0,0,8,1,0,0,0
11504,11504,0,3,0,0,0,0,0,3,1,0,0,0
11505,11505,0,3,0,0,0,0,0,3,1,0,0,0
11507,11507,0,8,0,0.5,12,0,0,5,1,0,0,0
11508,11508,0,16,0,0,33,0,0,1,1,0,0,0
11510,11510,0,2,0,0,2,1,0,0,1,0,0,0
11512,11512,0,4,0,0,7,0,0,1,1,0,0,0
11513,11513,0,1,0,0,5,0,0,1,1,0,0,0
11514,11514,0,18,0,0,46,1,0,3,1,0,0,0
11516,11516,0,8,0,0,35,10,0,1,1,0,0,0
11517,11517,0,30,0,0,70,18,0,4,1,0,0,0
11518,11518,0,3,0,0,8,0,0,1,1,0,0,0
11520,11520,0,6,0,0,7,0,0,2,1,0,0,0
11521,11521,0,11,0,0,16,0,0,3,1,0,0,0
11522,11522,0,13,0,0,45,0,0,4,1,0,0,0
11523,11523,0,3,0,0,4,0,0,2,1,0,0,0
11524,11524,0,1,0,0,0,0,0,0,1,0,0,0
11525,11525,0,0,0,0,0,0,0,0,1,0,0,0
11526,11526,0,1,0,0,0,0,0,0,1,0,0,0
11527,11527,0,2,0,0,0,0,0,2,1,0,0,0
11528,11528,0,5,0,0,15,0,0,2,1,0,0,0
11530,11530,0,1,2,0,1,0,0,0,1,0,0,0
11531,11531,0,6,0,0,7,0,0,1,1,0,0,0
11532,11532,0,25,2,0,25,0,0,0,1,0,0,0
11533,11533,0,9,0,0,13,0,0,1,1,0,0,0
11536,11536,0,15,0,0,22,0,0,0,1,0,0,0
11537,11537,0,11,0,0,16,0,0,0,1,0,0,0
11538,11538,0,5,2,0,7,0,0,0,1,0,0,0
11539,11539,0,56,0,0.82,116,32,0,10,1,0,0,0
11544,11544,0,15,0,0,34,0,0,4,1,0,0,0
11545,11545,0,38,0,0,58,28,0,5,1,0,0,0
11546,11546,0,8,0,0,35,0,0,3,1,0,0,0
11547,11547,0,14,0,0.67,17,0,0,1,1,0,0,0
11553,11553,0,12,0,0,12,1,0,1,1,0,0,0
11554,11554,0,16,0,0,24,2,0,2,1,0,0,0
11555,11555,6,14,2,0,16,1,0,1,1,0,0,0
11556,11556,0,10,0,0,10,0,0,1,1,0,0,0
11557,11557,0,22,0,0,33,0,0,2,1,0,0,0
11558,11558,0,11,0,0,11,0,0,0,1,0,0,0
11559,11559,0,11,0,0,11,0,0,0,1,0,0,0
11561,11561,0,3,0,0,3,0,0,0,1,0,0,0
11563,11563,0,7,0,0,7,0,0,0,1,0,0,0
11564,11564,0,4,2,0,4,0,0,0,1,0,0,0
11565,11565,0,1,3,0,1,0,0,0,1,0,0,0
11570,11570,0,5,0,0,7,0,0,0,1,0,0,0
11571,11571,0,1,3,0,1,0,0,0,1,0,0,0
11573,11573,0,9,0,0,9,0,0,0,1,0,0,0
11574,11574,0,2,0,0,2,0,0,0,1,0,0,0
